"","GSM1387702","GSM1387703","GSM1387700","GSM1387701"
"CIRBP-AS1:1552868_at",6.06608919045777,5.96439863220318,5.50303064564116,5.89044669267991
"AXDND1:1552870_s_at",2.92409988564074,3.39094277280254,1.15704371014558,3.44493204894218
"ASMTL-AS1:1552872_at",NA,NA,NA,NA
"ASMTL-AS1:1552873_s_at",5.36001304220433,4.51159454153741,5.38335869538511,4.64789009105921
"CD200R1:1552875_a_at",NA,NA,NA,NA
"LINC00334:1552876_at",3.61941301059794,1.46466826700344,3.32337006906127,3.99186193055632
"LINC00334:1552877_s_at",3.78240856492737,0.137503523749935,2.90303827011291,1.67807190511264
"ATOH7:1552878_at",2.49569516262407,3.0071955014042,3.08065766334523,2.03562390973072
"ATOH7:1552879_a_at",NA,NA,NA,NA
"SEC16B:1552880_at",NA,NA,NA,NA
"AMER1:1552882_a_at",NA,NA,NA,NA
"NKX6-3:1552884_at",NA,NA,NA,NA
"NKX6-3:1552885_a_at",NA,NA,NA,NA
"TBATA:1552887_at",NA,NA,NA,NA
"EXOC3L2:1552889_a_at",NA,NA,NA,NA
"CABP4:1552890_a_at",NA,NA,NA,NA
"TNFRSF13C:1552892_at",NA,NA,NA,NA
"CAMK2N2:1552893_at",5.33485426933163,4.92884403671257,5.18586654531133,5.04526821513853
"ANKRD30BP2:1552895_a_at",6.86863738417031,7.00954872697226,6.75715662560809,6.79181407116183
"KCNG3:1552897_a_at",2.38956681176273,1.77820857639809,4.01970191444255,3.09423606984577
"KCNG3:1552898_a_at",NA,NA,NA,NA
"LINC01312:1552899_at",0.411426245726465,2.31324585178756,3.4032677223393,1.13750352374994
"LINC01312:1552900_a_at",2.96162332828694,3.09761079662642,3.74738739965272,2.87970576628229
"FOXP2:1552902_a_at",6.52778975157233,6.04788732939655,6.56331069160856,5.98002530023873
"B4GALNT2:1552903_at",NA,NA,NA,NA
"NETO1:1552904_at",3.06004738366994,3.14241343787374,2.39506279951758,3.30888505741176
"FMR1NB:1552906_at",2.40053792958373,2.86591881455221,3.19534759832222,2.9126498648972
"GCSAML:1552908_at",1.37851162325373,0.485426827170242,2.29572302453997,3.59215800212536
"SIGLEC11:1552910_at",2.01077983875324,4.19377174339668,1.18269229751619,0
"SIGLEC11:1552911_at",0.863938450423972,0.773996325111173,2.86987140617771,0.575312330687437
"IL23R:1552912_a_at",NA,NA,NA,NA
"MAGEB18:1552913_at",NA,NA,NA,NA
"CD276:1552914_a_at",NA,NA,NA,NA
"IFNL2:1552915_at",NA,NA,NA,NA
"IFNL1:1552917_at",NA,NA,NA,NA
"C4orf36:1552919_at",3.61353165291793,3.59454854955035,4.0496307677246,2.82781902461732
"FIGNL1:1552921_a_at",NA,NA,NA,NA
"RIMS1:1552922_at",NA,NA,NA,NA
"PITPNM2:1552923_a_at",NA,NA,NA,NA
"PITPNM2:1552924_a_at",NA,NA,NA,NA
"PCDH10:1552925_at",NA,NA,NA,NA
"TAB3:1552927_at",NA,NA,NA,NA
"TAB3:1552928_s_at",NA,NA,NA,NA
"GRK7:1552929_at",NA,NA,NA,NA
"MMEL1:1552930_at",NA,NA,NA,NA
"PDE8A:1552931_a_at",NA,NA,NA,NA
"NLRP6:1552932_at",NA,NA,NA,NA
"AKNAD1:1552933_at",NA,NA,NA,NA
"ZCCHC5:1552935_at",NA,NA,NA,NA
"ATRIP///TREX1:1552937_s_at",NA,NA,NA,NA
"ZIC5:1552938_at",NA,NA,NA,NA
"ANGPT1:1552939_at",1.63226821549951,3.13093086982645,1.86789646399265,2.88947354253111
"TEDDM1:1552940_at",NA,NA,NA,NA
"LOC149373:1552942_at",NA,NA,NA,NA
"GABRG1:1552943_at",NA,NA,NA,NA
"PANX2:1552944_a_at",NA,NA,NA,NA
"ZNF114:1552946_at",4.82425869660337,4.90833256978243,3.90785207184596,4.65878273401283
"ZNF114:1552947_x_at",4.89530262133331,4.7235585614721,4.79129314859221,4.62585493136806
"CCDC27:1552948_at",NA,NA,NA,NA
"CFAP161:1552950_at",NA,NA,NA,NA
"LOC100652931///RBMY2FP:1552952_at",NA,NA,NA,NA
"NEUROD2:1552953_a_at",NA,NA,NA,NA
"C5orf17:1552954_at",NA,NA,NA,NA
"LINC00208:1552955_at",NA,NA,NA,NA
"DNAH6:1552957_at",NA,NA,NA,NA
"LRRC15:1552960_at",NA,NA,NA,NA
":1552961_at",3.95512678126137,3.56437816856506,4.12598165385472,1.33342373372519
"CFAP46:1552964_at",NA,NA,NA,NA
"B3GNT7:1552965_a_at",NA,NA,NA,NA
"ZNF645:1552967_at",5.95535930524299,4.96301164759943,5.9692426044345,5.79363582035063
"ZMYM6:1552969_a_at",NA,NA,NA,NA
"ZMYM6:1552970_s_at",NA,NA,NA,NA
"SGCZ:1552971_at",NA,NA,NA,NA
"LOC100507431:1552972_at",1.75702324650746,0.650764559116902,2.53106949272595,0.443606651475615
"WNT9B:1552973_at",NA,NA,NA,NA
":1552974_at",NA,NA,NA,NA
":1552975_x_at",2.77610398807316,0.84799690655495,2.75915583380027,2.46466826700344
"DNAJB13:1552976_at",5.71836162613835,5.85424505422013,5.55550942708326,5.76871365703049
"CNPY3:1552977_a_at",NA,NA,NA,NA
"SCAMP1:1552978_a_at",NA,NA,NA,NA
"LINC00471:1552979_at",NA,NA,NA,NA
"HAS3:1552980_at",NA,NA,NA,NA
"FGF4:1552982_a_at",NA,NA,NA,NA
"SLC30A8:1552985_at",NA,NA,NA,NA
"LOC142937:1552986_at",NA,NA,NA,NA
"LOC439933:1552987_a_at",NA,NA,NA,NA
"C11orf65:1552988_at",NA,NA,NA,NA
"FAM71E2:1552990_at",NA,NA,NA,NA
"OR5P2:1552991_at",NA,NA,NA,NA
"DYDC1:1552993_at",NA,NA,NA,NA
"IL27:1552995_at",NA,NA,NA,NA
"IQCF1:1552997_a_at",NA,NA,NA,NA
"DEFB125:1552998_at",NA,NA,NA,NA
"WFDC10B:1552999_a_at",NA,NA,NA,NA
"DEFB105B///DEFB105A:1553002_at",NA,NA,NA,NA
"PKHD1:1553003_at",NA,NA,NA,NA
"PKD1L1:1553004_at",NA,NA,NA,NA
"ADGRG4:1553006_at",NA,NA,NA,NA
"TENM1:1553007_a_at",NA,NA,NA,NA
"REXO1L1P:1553009_s_at",NA,NA,NA,NA
"TAF1L:1553011_at",NA,NA,NA,NA
"CNTNAP5:1553013_at",4.48284828306847,4.68818035858693,3.16992500144231,4.85947266685194
"RECQL4:1553015_a_at",NA,NA,NA,NA
"ADGRF3:1553016_at",NA,NA,NA,NA
"TMC2:1553019_at",NA,NA,NA,NA
"SMCR5:1553020_at",NA,NA,NA,NA
"BICD2:1553021_s_at",NA,NA,NA,NA
"ZIM3:1553022_at",3.42223300068305,3.36457243229586,3.22650852980868,3.65420637794429
"NOX5:1553023_a_at",NA,NA,NA,NA
"DAOA-AS1:1553024_at",NA,NA,NA,NA
"ADGRG6:1553025_at",3.94110631094643,3.43295940727611,3.09423606984577,3.48413813120167
"KLHL4:1553027_a_at",NA,NA,NA,NA
"GPR156:1553028_at",NA,NA,NA,NA
"SUOX:1553030_a_at",8.04335544229811,8.17377705977215,8.12013417585824,7.90791214284053
"ADGRF4:1553031_at",NA,NA,NA,NA
"IL31RA:1553032_at",NA,NA,NA,NA
"SYTL5:1553033_at",NA,NA,NA,NA
"SDCCAG8:1553034_at",NA,NA,NA,NA
"ADGRF2:1553036_at",NA,NA,NA,NA
"SYN2:1553037_a_at",2.51853513898218,2.67129337248158,1.41683974191283,2.59931779369823
"ASB10:1553039_a_at",NA,NA,NA,NA
"HTR3C:1553041_at",NA,NA,NA,NA
"NFKBID:1553042_a_at",NA,NA,NA,NA
"CD300LF:1553043_a_at",NA,NA,NA,NA
"GJA10:1553044_at",NA,NA,NA,NA
"WNT9A:1553045_at",NA,NA,NA,NA
"GAL3ST2:1553046_s_at",NA,NA,NA,NA
"PIP4K2B:1553047_at",NA,NA,NA,NA
"PIP4K2B:1553048_a_at",NA,NA,NA,NA
"ODF3:1553051_s_at",2.03210084316702,2.62058641045188,2.37573453858316,2.36176835941915
"WFDC13:1553052_at",NA,NA,NA,NA
"LINC00521:1553053_at",NA,NA,NA,NA
"SLFN5:1553055_a_at",NA,NA,NA,NA
"SERPINB12:1553057_at",NA,NA,NA,NA
"GIPC3:1553058_at",NA,NA,NA,NA
"PGLYRP3:1553059_at",NA,NA,NA,NA
"PSKH2:1553060_at",NA,NA,NA,NA
"OR6W1P:1553061_at",NA,NA,NA,NA
"MOGAT1:1553062_at",NA,NA,NA,NA
"GPR78:1553063_at",NA,NA,NA,NA
"H1FOO:1553064_at",NA,NA,NA,NA
"TAAR9:1553066_at",NA,NA,NA,NA
"GNRHR2:1553067_a_at",NA,NA,NA,NA
":1553069_at",NA,NA,NA,NA
"MYOZ3:1553070_a_at",NA,NA,NA,NA
"MYOZ3:1553071_a_at",NA,NA,NA,NA
"BNIPL:1553072_at",NA,NA,NA,NA
"ASB11:1553074_at",NA,NA,NA,NA
"OFCC1:1553075_a_at",3.06004738366994,3.62175885670973,2.89917563048051,3.61353165291793
"OFCC1:1553076_at",4.89530262133331,4.4262647547021,4.39025495632187,3.60407132366886
"SDR9C7:1553077_at",1.25701061820602,2.90496571868403,2.97269265400426,3.15218341905505
"OR5P3:1553078_at",4.6724253419715,5.19219416528334,5.27426166125705,4.99367436175059
"TRIM40:1553079_at",1.97819562968165,2.87184364850932,3.0071955014042,1.96716860753263
"CSN1S2AP:1553080_at",2.22342254993494,2.63459326844576,3.45022149589718,3.89336221076387
"WFDC12:1553081_at",NA,NA,NA,NA
"CRYGN:1553082_at",NA,NA,NA,NA
":1553083_at",NA,NA,NA,NA
"STARD6:1553084_at",3.17312743348066,2.47767732756531,0,1.46466826700344
"C11orf40:1553086_at",NA,NA,NA,NA
"C18orf12:1553087_at",NA,NA,NA,NA
"BCL2L11:1553088_a_at",NA,NA,NA,NA
"WFDC2:1553089_a_at",NA,NA,NA,NA
"DEFB119:1553093_a_at",NA,NA,NA,NA
"FLJ45513///TAC4:1553094_at",NA,NA,NA,NA
"BCL2L11:1553096_s_at",NA,NA,NA,NA
"TIGD1:1553099_at",NA,NA,NA,NA
"ALKBH5:1553101_a_at",NA,NA,NA,NA
"CCDC69:1553102_a_at",NA,NA,NA,NA
"NFX1:1553103_at",NA,NA,NA,NA
"DSG2:1553105_s_at",NA,NA,NA,NA
"C5orf24:1553106_at",NA,NA,NA,NA
"C5orf24:1553107_s_at",10.000633857579,9.91170655994078,10.0919113574919,10.0033633042585
"C5orf24:1553108_at",NA,NA,NA,NA
"KBTBD6:1553111_a_at",NA,NA,NA,NA
"CDK8:1553112_s_at",NA,NA,NA,NA
"CDK8:1553113_s_at",NA,NA,NA,NA
"PTK6:1553114_a_at",9.87099653096683,9.88412471853887,9.53036731844997,9.36064959149365
"NKD1:1553115_at",NA,NA,NA,NA
"STK38:1553117_a_at",NA,NA,NA,NA
"THEM4:1553118_at",NA,NA,NA,NA
"CLSPN:1553120_at",NA,NA,NA,NA
"RBAK:1553122_s_at",NA,NA,NA,NA
"WDR62:1553123_at",NA,NA,NA,NA
"WDR62:1553125_x_at",NA,NA,NA,NA
"SLC39A12:1553126_a_at",NA,NA,NA,NA
"RNF168:1553127_a_at",NA,NA,NA,NA
"SVEP1:1553129_at",4.4541758931858,3.98093926608551,3.66902676550963,2.72465027173297
"LOC652276:1553130_at",5.50842865253186,5.65506555119503,5.20593983247088,4.32624970083746
"GATA4:1553131_a_at",6.1139504824225,5.89965902637744,5.22226360352835,5.59185890498717
"TC2N:1553132_a_at",NA,NA,NA,NA
"C9orf72:1553133_at",NA,NA,NA,NA
"C9orf72:1553134_s_at",NA,NA,NA,NA
"KCTD18:1553136_at",3.09929520433778,3.3533232911629,3.03738222200308,2
"KLF11:1553137_s_at",NA,NA,NA,NA
"ANKLE1:1553138_a_at",NA,NA,NA,NA
"PLXNA3:1553139_s_at",5.44757919654888,4.58014548442338,5.12142990894896,5.24944534108584
"PELO:1553140_at",NA,NA,NA,NA
"LACC1:1553141_at",4.84498815668261,5.05484847699562,4.66391384211598,4.52356195605701
"LACC1:1553142_at",NA,NA,NA,NA
"TAPT1-AS1:1553145_at",NA,NA,NA,NA
"C3orf30:1553146_at",NA,NA,NA,NA
"RANBP3L:1553147_at",NA,NA,NA,NA
"SNX13:1553148_a_at",6.62964804418744,6.49745269597724,6.96023367169445,6.97292236422542
"KDM1B:1553150_at",NA,NA,NA,NA
"ATP6V0D2:1553151_at",NA,NA,NA,NA
"ATP6V0D2:1553153_at",NA,NA,NA,NA
"ATP6V0D2:1553155_x_at",NA,NA,NA,NA
"LHX4:1553156_at",NA,NA,NA,NA
"LHX4:1553157_at",NA,NA,NA,NA
"CEP19:1553158_at",NA,NA,NA,NA
"DNAH11:1553159_at",NA,NA,NA,NA
"PROSER3:1553162_x_at",NA,NA,NA,NA
"ADPRHL1:1553163_at",NA,NA,NA,NA
"SYNRG:1553165_at",NA,NA,NA,NA
"CDH24:1553166_at",NA,NA,NA,NA
"SEPSECS:1553167_a_at",NA,NA,NA,NA
"GRIK5:1553168_at",NA,NA,NA,NA
"LRRN4:1553169_at",NA,NA,NA,NA
"LRRN4:1553171_x_at",NA,NA,NA,NA
"ZNF777:1553172_at",NA,NA,NA,NA
"JPH2:1553174_at",NA,NA,NA,NA
"PDE5A:1553175_s_at",NA,NA,NA,NA
"SH2D1B:1553176_at",0.389566811762726,0.903038270112912,2.49569516262407,2.77610398807316
"SH2D1B:1553177_at",NA,NA,NA,NA
"SSTR3:1553178_a_at",3.39917109381982,3.31759350462347,3.66562016406638,3.01792190799726
"ADAMTS19:1553179_at",NA,NA,NA,NA
"ADAMTS19:1553180_at",2.23878685958712,2.35614381022528,2.43829285157915,1.87970576628229
"DDX31:1553181_at",NA,NA,NA,NA
"UMODL1:1553183_at",NA,NA,NA,NA
"RASEF:1553185_at",NA,NA,NA,NA
"RASEF:1553186_x_at",NA,NA,NA,NA
"PARD3B:1553188_s_at",NA,NA,NA,NA
"PARD3B:1553190_s_at",4.14241343787374,4.36946648365072,3.56803210477128,5.04745114041639
"DST:1553191_at",NA,NA,NA,NA
"ZNF441:1553192_at",NA,NA,NA,NA
"ZNF441:1553193_at",NA,NA,NA,NA
"NEGR1:1553194_at",NA,NA,NA,NA
"FCRL3:1553196_a_at",NA,NA,NA,NA
"DCAF4L2:1553197_at",NA,NA,NA,NA
"DCAF4L2:1553199_at",2.03562390973072,3.10936055940423,1.96347412397489,3.21723071622067
"STOX1:1553202_at",NA,NA,NA,NA
"C20orf166-AS1:1553204_at",NA,NA,NA,NA
"C20orf166-AS1:1553205_at",8.48566832956305,8.72529808404434,8.30181625029583,8.51230591015163
"ARL10:1553207_at",NA,NA,NA,NA
"ARL10:1553208_s_at",NA,NA,NA,NA
"RNFT2:1553209_at",NA,NA,NA,NA
"ANKFN1:1553211_at",NA,NA,NA,NA
"KRT78:1553212_at",NA,NA,NA,NA
"KRT78:1553213_a_at",NA,NA,NA,NA
"CCDC7:1553214_a_at",NA,NA,NA,NA
"CCDC7:1553215_s_at",NA,NA,NA,NA
"ZNF41:1553216_at",NA,NA,NA,NA
"ZNF41:1553217_s_at",NA,NA,NA,NA
"ZNF512:1553218_a_at",NA,NA,NA,NA
"AMMECR1:1553219_a_at",NA,NA,NA,NA
"FAM117B:1553220_at",NA,NA,NA,NA
"ZNF583:1553221_at",NA,NA,NA,NA
"OXER1:1553222_at",4.51601514700366,4.24944534108584,4.39025495632187,4.58074849176377
"LUZP1:1553224_at",NA,NA,NA,NA
"ZNF75D:1553225_s_at",NA,NA,NA,NA
"LINC00052:1553226_at",NA,NA,NA,NA
"BRWD1:1553227_s_at",NA,NA,NA,NA
"CCDC89:1553228_at",NA,NA,NA,NA
"ZNF572:1553229_at",NA,NA,NA,NA
"RMDN2:1553232_at",NA,NA,NA,NA
"ADAMTS18:1553234_at",NA,NA,NA,NA
"PCDHAC1:1553235_at",NA,NA,NA,NA
"PCDHAC1:1553237_x_at",NA,NA,NA,NA
"HIPK4:1553238_a_at",NA,NA,NA,NA
"FAM124A:1553239_at",NA,NA,NA,NA
"NKAIN3:1553241_at",NA,NA,NA,NA
"ITIH5:1553243_at",NA,NA,NA,NA
"FANCB:1553244_at",NA,NA,NA,NA
"POMK:1553246_a_at",NA,NA,NA,NA
"ZNF709:1553247_a_at",NA,NA,NA,NA
"CCDC57:1553248_at",NA,NA,NA,NA
"SMC1B:1553249_at",NA,NA,NA,NA
"BRWD3:1553252_a_at",NA,NA,NA,NA
"ASB16:1553253_at",NA,NA,NA,NA
"MAGEE2:1553254_at",0.189033824390017,2.86987140617771,1.75274859140713,1.02147972741045
"ERVV-1:1553255_at",NA,NA,NA,NA
"GAL3ST3:1553257_at",NA,NA,NA,NA
"FLJ30679:1553258_at",NA,NA,NA,NA
"ALS2CR11:1553260_s_at",3.22496636500027,2.23572705983806,2.98732086592925,3.3743439890385
"ALS2CR11:1553261_x_at",1.94485844580754,3.2585189247113,3.00180224263399,3.55826763405574
"UTS2R:1553262_a_at",0,0,0,-0.810966175609983
"USH1G:1553263_at",NA,NA,NA,NA
"SYN1:1553264_a_at",NA,NA,NA,NA
"SLC23A3:1553265_at",NA,NA,NA,NA
"CNOT6L:1553266_at",1.31614574229336,2.50842865253186,3.06350294230616,1.91838623444635
"CNOT6L:1553267_a_at",NA,NA,NA,NA
"RHBDL3:1553268_at",NA,NA,NA,NA
"ZNF718:1553269_at",NA,NA,NA,NA
"DIP2B:1553271_at",NA,NA,NA,NA
"SLC36A1:1553272_at",NA,NA,NA,NA
"SNRNP48:1553274_a_at",NA,NA,NA,NA
":1553275_s_at",3.48542682717024,4.17791779219584,3.30451104180995,2.20163386116965
"ZNF560:1553276_at",NA,NA,NA,NA
"RTTN:1553277_at",NA,NA,NA,NA
"BTNL9:1553279_at",NA,NA,NA,NA
"PUS10:1553280_at",NA,NA,NA,NA
"PLCXD2:1553281_at",NA,NA,NA,NA
"UMODL1-AS1:1553282_at",NA,NA,NA,NA
"LMLN:1553284_s_at",3.36317107711924,4.18586654531133,4.83642913116165,4.76234881564413
"RAD9B:1553285_s_at",NA,NA,NA,NA
"ZNF555:1553286_at",NA,NA,NA,NA
"NYAP1:1553288_a_at",NA,NA,NA,NA
"SGK494:1553292_s_at",NA,NA,NA,NA
"MRGPRX3:1553293_at",NA,NA,NA,NA
"ABCA13:1553295_at",2.03913839390696,2.16027483140859,2.54101915313356,1.22650852980868
"ADGRG7:1553296_at",2.61353165291793,2.93734439215023,1.81147103052984,2.02856915219677
"CSF3R:1553297_a_at",NA,NA,NA,NA
"C17orf77:1553298_at",2.90303827011291,4.09676785471469,3.7235585614721,4.49121175600309
"DUSP5P1:1553299_at",NA,NA,NA,NA
"DGKH:1553300_a_at",NA,NA,NA,NA
"TMEM182:1553301_a_at",NA,NA,NA,NA
"C16orf46:1553303_at",NA,NA,NA,NA
"LSM14B:1553304_at",NA,NA,NA,NA
"CASP8:1553306_at",NA,NA,NA,NA
"PLB1:1553310_at",NA,NA,NA,NA
"C20orf197:1553311_at",3.41278152533848,1.96716860753263,2.85598969730848,2.31614574229336
"SLC5A3:1553313_s_at",NA,NA,NA,NA
"KIF19:1553314_a_at",NA,NA,NA,NA
"SLFNL1:1553315_at",NA,NA,NA,NA
"GPR82:1553316_at",NA,NA,NA,NA
"GPR82:1553317_s_at",0,2.13422093976063,2.59454854955035,2.87184364850932
"RIBC1:1553318_at",NA,NA,NA,NA
"OXGR1:1553319_at",NA,NA,NA,NA
"CDC14C:1553320_s_at",NA,NA,NA,NA
"SULT1C4:1553321_a_at",NA,NA,NA,NA
"TEAD1:1553322_s_at",7.82330354349483,7.62658515107332,7.71651083045041,8.06614302135798
"LOC101930343///CATSPER2P1///CATSPER2:1553323_a_at",NA,NA,NA,NA
"POU5F2:1553325_at",NA,NA,NA,NA
"RXFP2:1553326_at",0.918386234446348,2.49825086752783,3.01792190799726,3.16671544496642
"BEND7:1553327_a_at",NA,NA,NA,NA
"SLC18A2:1553328_a_at",2.38128337250378,1.41683974191283,2.43829285157915,0
"SSMEM1:1553329_at",0.84799690655495,3.00539998774259,2.82171021503467,3.02856915219677
"SSMEM1:1553330_at",NA,NA,NA,NA
"MAB21L3:1553333_at",NA,NA,NA,NA
"LOC285696:1553335_x_at",3.06695024392463,2.13093086982645,1.28688114778816,2.7158933705476
"MIER3:1553336_a_at",NA,NA,NA,NA
"SDE2:1553338_at",NA,NA,NA,NA
"SLC35G4///SLC35G3///SLC35G5:1553340_s_at",NA,NA,NA,NA
"UROC1:1553341_at",NA,NA,NA,NA
"PCDH15:1553344_at",NA,NA,NA,NA
"TNRC6A:1553346_a_at",NA,NA,NA,NA
"KCNA6:1553347_s_at",3.41278152533848,2.24184018356467,3.68144926531496,3.54225804976692
"NFX1:1553348_a_at",NA,NA,NA,NA
"ARID2:1553349_at",4.02059109477325,4.15704371014558,3.87872534148011,3.09761079662642
"AMER3:1553350_at",NA,NA,NA,NA
"OTUD7A:1553351_at",NA,NA,NA,NA
"ERVW-1:1553352_x_at",NA,NA,NA,NA
":1553354_a_at",NA,NA,NA,NA
":1553355_at",NA,NA,NA,NA
":1553356_at",2.39231742277876,2.20163386116965,2.43028527297778,3.65992455840238
"LINC00889:1553357_at",3.17312743348066,3.58976348698498,1.86789646399265,3.13422093976063
"FBXL18:1553359_at",NA,NA,NA,NA
"FBXL18:1553361_x_at",NA,NA,NA,NA
"DNAH6:1553362_at",NA,NA,NA,NA
"LINC01600:1553363_at",3.47897180503294,0.895302621333307,2.29278174922785,2.44625622988956
"PNPLA1:1553364_at",5.93451650158608,5.20554891117303,5.59185890498717,5.43295940727611
"DEPDC4:1553365_at",1.75274859140713,3.81147103052984,1.4541758931858,2.81147103052984
"ANKRD23///ANKRD39:1553366_s_at",NA,NA,NA,NA
"COX6B2:1553367_a_at",4.01256867350306,3.48928602262588,4.72846476509253,3.69265037003553
"FAM129C:1553369_at",NA,NA,NA,NA
"EPHA10:1553371_at",NA,NA,NA,NA
":1553372_at",NA,NA,NA,NA
"WDR64:1553373_at",NA,NA,NA,NA
"PRO2949:1553374_at",NA,NA,NA,NA
"BTBD9:1553375_at",NA,NA,NA,NA
"AXDND1:1553376_a_at",NA,NA,NA,NA
"HEATR9:1553378_a_at",NA,NA,NA,NA
"PARP15:1553380_at",NA,NA,NA,NA
"ARHGAP42:1553383_at",2.31903981556254,2.82578562746479,3.08406426478847,2.7158933705476
"LINC01101:1553385_at",NA,NA,NA,NA
"MFSD2A:1553386_at",3.28688114778816,1.0071955014042,5.06350294230616,0.565597175854225
"ATM:1553387_at",NA,NA,NA,NA
"FAM26D:1553388_at",3.26453643099903,1.33913738491959,4.45811948117451,3.02680005934372
"NPHP3:1553389_at",NA,NA,NA,NA
"ATG9B:1553390_at",NA,NA,NA,NA
"CXorf58:1553391_at",NA,NA,NA,NA
"LOC102724660///EFCAB3:1553392_at",1.66902676550963,3.05311133645956,3.23112515787905,3.08406426478847
"TFAP2B:1553394_a_at",2.79701297783614,1.85996954822103,0.604071323668861,3.30597052098439
"CD200R1:1553395_a_at",4.58436125251871,4.19140472885276,3.67807190511264,4.34624777408278
"CCDC13:1553396_a_at",NA,NA,NA,NA
"CCDC13:1553397_at",NA,NA,NA,NA
":1553398_at",NA,NA,NA,NA
"MGC57346///CRHR1-IT1:1553399_a_at",NA,NA,NA,NA
"MGC57346///CRHR1-IT1:1553400_a_at",NA,NA,NA,NA
"MRGPRX1:1553401_at",2.64385618977472,2.82374936030827,1.26303440583379,3.15055967657538
"HFE:1553402_a_at",4.82527683005487,4.85249829878989,4.45285896471381,3.87184364850932
"RLN3:1553403_at",NA,NA,NA,NA
"CSMD1:1553405_a_at",3.5981269599196,3.14241343787374,4.03033607837096,4.47443604325227
"MACF1:1553407_at",NA,NA,NA,NA
"ADAMTS20:1553409_at",NA,NA,NA,NA
"ABCC12:1553410_a_at",NA,NA,NA,NA
"SALL3:1553411_s_at",2.16349873228288,3.55458885167764,1.98550043030488,2.99276843076892
"AGBL4:1553412_at",3.60288440871842,2.42492208821069,2.64385618977472,3.18903382439002
"LCAL1:1553413_at",NA,NA,NA,NA
"SLC17A8:1553415_at",0.650764559116902,2.83592407425437,3.13914201914569,3.50969584193339
"C11orf44:1553417_at",NA,NA,NA,NA
"CNTNAP5:1553418_a_at",NA,NA,NA,NA
"SATB2-AS1:1553420_at",3.01077983875324,3.22342254993494,3.9560566524124,3.45811948117451
"RBFOX1:1553422_s_at",NA,NA,NA,NA
"SLFN13:1553423_a_at",NA,NA,NA,NA
"C12orf40:1553424_at",NA,NA,NA,NA
"CFAP57:1553425_at",1.0071955014042,0.0976107966264223,1.81966818349646,3.0703893278914
"C5orf64:1553426_at",NA,NA,NA,NA
"ADAMTS15:1553427_at",NA,NA,NA,NA
"LY86-AS1:1553428_at",NA,NA,NA,NA
"FLJ31713:1553429_at",NA,NA,NA,NA
"EDARADD:1553430_a_at",NA,NA,NA,NA
"LOC101060424///LOC653786///OTOA:1553432_s_at",NA,NA,NA,NA
"CCDC171:1553433_at",NA,NA,NA,NA
"CYP4Z2P:1553434_at",NA,NA,NA,NA
"C18orf15:1553435_at",NA,NA,NA,NA
"MUC19:1553436_at",NA,NA,NA,NA
"KLHDC7A:1553437_at",NA,NA,NA,NA
"C11orf72:1553438_at",3,3.21101219348551,2.21723071622067,0
":1553439_at",NA,NA,NA,NA
"AQP4-AS1:1553440_at",NA,NA,NA,NA
"CNTNAP4:1553441_at",NA,NA,NA,NA
"CNTNAP4:1553442_a_at",NA,NA,NA,NA
"FER1L6-AS1:1553443_at",3.33199177823206,3.06004738366994,2.65535182861255,2.89917563048051
"C1orf127:1553444_a_at",NA,NA,NA,NA
"LOC100996634:1553446_at",3.17632277264046,3.19377174339668,2.46988597627446,2.93734439215023
"AGBL1:1553447_at",NA,NA,NA,NA
"FLJ34503:1553448_at",NA,NA,NA,NA
"LINC00304:1553449_at",5.93757979967966,6.55765515472542,4.56315813040281,4.50207595604579
"LINC00304:1553450_s_at",NA,NA,NA,NA
"TERB1:1553451_at",NA,NA,NA,NA
"MYO1H:1553452_at",NA,NA,NA,NA
"ASB14:1553453_at",NA,NA,NA,NA
"RPTN:1553454_at",NA,NA,NA,NA
":1553456_at",NA,NA,NA,NA
"LINC00269:1553457_at",NA,NA,NA,NA
"VSTM4:1553458_at",NA,NA,NA,NA
"CCDC150:1553459_at",NA,NA,NA,NA
"C2orf61:1553460_at",NA,NA,NA,NA
"FAM9B:1553461_at",NA,NA,NA,NA
":1553462_at",3.55213110825378,1.6915341649192,1.82781902461732,3.45285896471381
"FLJ40288:1553464_at",NA,NA,NA,NA
"CES5A:1553465_a_at",NA,NA,NA,NA
"CFAP47:1553466_at",NA,NA,NA,NA
"FLJ32742///DCAF8L2:1553467_at",NA,NA,NA,NA
"HYDIN2:1553468_at",NA,NA,NA,NA
"DNAH17:1553470_at",8.4086269541618,8.58627685823853,8.10302547637368,8.25974326369078
"SLC35G3:1553471_at",NA,NA,NA,NA
"LOC150596:1553472_at",NA,NA,NA,NA
"LOC100288966:1553474_at",0.485426827170242,2.54843662469604,3.18269229751619,2.43829285157915
":1553475_at",NA,NA,NA,NA
"KIRREL3-AS3:1553478_at",NA,NA,NA,NA
"TMEM145:1553479_at",NA,NA,NA,NA
"C15orf32:1553482_at",NA,NA,NA,NA
"TSGA10IP:1553483_at",NA,NA,NA,NA
"LINC00477:1553484_at",4.20867331962947,3.94860084749336,2.67355642399014,3.22187708107703
"CCDC140:1553485_at",3.57167680997093,2.49569516262407,2.33913738491959,3.47897180503294
"C17orf78:1553486_a_at",2.63226821549951,2.96347412397489,2.75274859140713,3.47897180503294
"TEKT5:1553488_at",NA,NA,NA,NA
